iter	Passed	Remaining
240	763	2403
241	765	2398
242	768	2393
243	770	2388
244	773	2382
245	775	2376
246	778	2371
247	780	2367
248	783	2363
249	786	2358
250	788	2352
251	790	2347
252	793	2341
253	795	2336
254	798	2331
255	800	2326
256	803	2321
257	805	2316
258	807	2311
259	810	2306
260	812	2301
261	815	2297
262	817	2291
263	820	2286
264	822	2281
265	825	2276
266	827	2271
267	829	2266
268	832	2262
269	834	2257
270	837	2252
271	839	2247
272	842	2242
273	844	2238
274	847	2234
275	850	2230
276	852	2225
277	855	2221
278	857	2216
279	860	2212
280	862	2208
281	865	2203
282	867	2198
283	870	2194
284	872	2189
285	875	2185
286	878	2181
287	880	2176
288	882	2172
289	885	2167
290	887	2163
291	890	2158
292	893	2154
293	895	2150
294	898	2146
295	900	2141
296	902	2137
297	905	2132
298	908	2128
299	910	2124
300	913	2120
301	915	2115
302	917	2111
303	920	2106
304	922	2103
305	925	2099
306	928	2095
307	930	2090
308	932	2086
309	935	2081
310	938	2078
311	940	2074
312	943	2070
313	945	2066
314	948	2061
315	950	2057
316	952	2053
317	955	2049
318	958	2045
319	960	2041
320	963	2037
321	965	2032
322	967	2028
323	970	2024
324	972	2020
325	975	2016
326	977	2011
327	979	2007
328	982	2003
329	984	1999
330	987	1996
331	990	1992
332	992	1988
333	995	1984
334	997	1980
335	1000	1976
336	1002	1973
337	1005	1969
338	1007	1965
339	1010	1961
340	1012	1957
341	1015	1953
342	1017	1949
343	1020	1945
344	1022	1942
345	1025	1938
346	1028	1934
347	1030	1930
348	1033	1926
349	1035	1923
350	1038	1919
351	1040	1916
352	1043	1912
353	1045	1908
354	1048	1904
355	1051	1901
356	1053	1897
357	1056	1894
358	1058	1890
359	1060	1885
360	1063	1881
361	1065	1878
362	1068	1874
363	1070	1870
364	1073	1867
365	1075	1863
366	1078	1859
367	1080	1856
368	1084	1853
369	1086	1849
370	1089	1846
371	1091	1842
372	1093	1838
373	1096	1835
374	1099	1832
375	1101	1828
376	1104	1825
377	1106	1821
378	1109	1817
379	1111	1814
380	1114	1810
381	1117	1807
382	1119	1803
383	1122	1800
384	1124	1796
385	1127	1793
386	1130	1790
387	1133	1787
388	1136	1784
389	1138	1781
390	1141	1777
391	1144	1774
392	1146	1771
393	1149	1768
394	1152	1765
395	1155	1761
396	1157	1758
397	1160	1755
398	1163	1752
399	1166	1749
400	1168	1745
401	1171	1742
402	1173	1738
403	1176	1735
404	1179	1733
405	1182	1729
406	1184	1726
407	1187	1722
408	1189	1719
409	1192	1716
410	1195	1712
411	1197	1709
412	1200	1705
413	1202	1702
414	1205	1699
415	1208	1696
416	1210	1692
417	1213	1689
418	1216	1686
419	1218	1682
420	1221	1679
421	1224	1676
422	1226	1673
423	1229	1669
424	1231	1666
425	1234	1663
426	1236	1659
427	1239	1656
428	1242	1653
429	1244	1649
430	1246	1646
431	1249	1642
432	1251	1639
433	1254	1635
434	1256	1632
435	1259	1629
436	1261	1625
437	1264	1622
438	1266	1618
439	1269	1615
440	1272	1612
441	1274	1609
442	1277	1605
443	1279	1602
444	1281	1598
445	1284	1595
446	1286	1592
447	1289	1589
448	1292	1585
449	1294	1582
450	1296	1578
451	1299	1575
452	1301	1571
453	1304	1568
454	1307	1565
455	1309	1562
456	1312	1559
457	1314	1555
458	1317	1552
459	1319	1549
460	1322	1546
461	1325	1542
462	1327	1539
463	1330	1536
464	1332	1533
465	1335	1530
466	1338	1527
467	1340	1524
468	1343	1520
469	1345	1517
470	1348	1514
471	1350	1511
472	1353	1507
473	1356	1505
474	1358	1502
475	1361	1498
476	1364	1495
477	1366	1492
478	1369	1489
479	1372	1486
480	1374	1483
481	1377	1480
482	1379	1476
483	1382	1473
484	1385	1470
485	1387	1467
486	1389	1464
487	1392	1461
488	1394	1457
489	1397	1454
490	1399	1451
491	1402	1447
492	1404	1444
493	1407	1441
494	1409	1437
495	1411	1434
496	1414	1431
497	1416	1428
498	1419	1425
499	1421	1421
500	1424	1418
501	1426	1415
502	1428	1411
503	1431	1408
504	1433	1405
505	1436	1402
506	1438	1399
507	1441	1395
508	1443	1392
509	1446	1389
510	1448	1386
511	1451	1383
512	1453	1379
513	1455	1376
514	1458	1373
515	1460	1370
516	1463	1367
517	1465	1363
518	1468	1360
519	1470	1357
520	1473	1354
521	1475	1351
522	1478	1348
523	1480	1345
524	1483	1341
525	1485	1338
526	1488	1335
527	1490	1332
528	1493	1329
529	1495	1326
530	1497	1323
531	1500	1319
532	1502	1316
533	1505	1313
534	1507	1310
535	1510	1307
536	1513	1304
537	1515	1301
538	1517	1298
539	1520	1295
540	1522	1291
541	1525	1288
542	1528	1286
543	1530	1283
544	1533	1280
545	1536	1277
546	1538	1274
547	1541	1271
548	1543	1268
549	1546	1264
550	1548	1261
551	1550	1258
552	1553	1255
553	1555	1252
554	1558	1249
555	1560	1246
556	1563	1243
557	1565	1240
558	1567	1236
559	1570	1233
560	1572	1230
561	1575	1227
562	1577	1224
563	1580	1221
564	1582	1218
565	1585	1215
566	1587	1212
567	1590	1209
568	1592	1206
569	1594	1203
570	1597	1200
571	1599	1197
572	1602	1194
573	1605	1191
574	1608	1188
575	1611	1185
576	1613	1182
577	1615	1179
578	1618	1176
579	1621	1173
580	1623	1170
581	1626	1168
582	1628	1165
583	1631	1161
584	1633	1158
585	1636	1155
586	1638	1152
587	1641	1149
588	1643	1146
589	1646	1143
590	1648	1140
591	1651	1137
592	1654	1135
593	1656	1132
594	1658	1129
595	1661	1126
596	1663	1123
597	1666	1119
598	1668	1117
599	1671	1114
600	1673	1111
601	1675	1108
602	1678	1104
603	1680	1101
604	1683	1098
605	1685	1096
606	1688	1092
607	1690	1090
608	1692	1086
609	1695	1083
610	1697	1080
611	1700	1077
612	1702	1074
613	1705	1071
614	1707	1068
615	1709	1065
616	1712	1062
617	1714	1059
618	1717	1057
619	1719	1054
620	1722	1051
621	1725	1048
622	1727	1045
623	1730	1042
624	1732	1039
625	1735	1036
626	1737	1033
627	1740	1030
628	1742	1028
629	1745	1025
630	1748	1022
631	1751	1019
632	1753	1016
633	1756	1013
634	1758	1010
635	1761	1007
636	1763	1005
637	1766	1002
638	1769	999
639	1771	996
640	1774	993
641	1776	990
642	1779	987
643	1781	984
644	1784	981
645	1786	979
646	1789	976
647	1791	973
648	1793	970
649	1796	967
650	1798	964
651	1801	961
652	1804	958
653	1806	955
654	1809	952
655	1811	950
656	1814	947
657	1816	944
658	1819	941
659	1821	938
660	1824	935
661	1826	932
662	1829	929
663	1831	926
664	1834	924
665	1836	921
666	1839	918
667	1841	915
668	1844	912
669	1846	909
670	1849	906
671	1851	903
672	1854	900
673	1856	897
674	1859	895
675	1861	892
676	1863	889
677	1866	886
678	1868	883
679	1870	880
680	1873	877
681	1876	874
682	1878	871
683	1880	868
684	1883	866
685	1885	863
686	1888	860
687	1890	857
688	1893	854
689	1895	851
690	1897	848
691	1900	845
692	1902	842
693	1905	839
694	1907	837
695	1910	834
696	1912	831
697	1914	828
698	1917	825
699	1919	822
700	1921	819
701	1924	817
702	1927	814
703	1929	811
704	1932	808
705	1934	805
706	1937	802
707	1939	800
708	1942	797
709	1944	794
710	1946	791
711	1949	788
712	1951	785
713	1954	782
714	1956	779
715	1959	777
716	1961	774
717	1963	771
718	1966	768
719	1968	765
720	1971	762
721	1974	760
722	1976	757
723	1979	754
724	1981	751
725	1984	748
726	1986	746
727	1989	743
728	1991	740
729	1994	737
730	1996	734
731	1999	732
732	2001	729
733	2004	726
734	2007	723
735	2009	720
736	2012	717
737	2014	715
738	2016	712
739	2019	709
740	2021	706
741	2024	703
742	2026	701
743	2029	698
744	2031	695
745	2034	692
746	2036	689
747	2039	686
748	2041	684
749	2043	681
750	2046	678
751	2048	675
752	2051	672
753	2053	669
754	2055	667
755	2058	664
756	2060	661
757	2063	658
758	2065	655
759	2068	653
760	2070	650
761	2072	647
762	2075	644
763	2077	641
764	2080	639
765	2083	636
766	2085	633
767	2087	630
768	2090	627
769	2092	625
770	2094	622
771	2097	619
772	2099	616
773	2102	613
774	2104	611
775	2107	608
776	2109	605
777	2111	602
778	2114	599
779	2116	596
780	2118	594
781	2121	591
782	2124	588
783	2126	585
784	2128	583
785	2131	580
786	2134	577
787	2136	574
788	2139	572
789	2141	569
790	2143	566
791	2151	564
792	2153	562
793	2155	559
794	2158	556
795	2160	553
796	2162	550
797	2165	548
798	2167	545
799	2169	542
800	2172	539
801	2174	536
802	2177	534
803	2179	531
804	2182	528
805	2184	525
806	2186	522
807	2189	520
808	2191	517
809	2193	514
810	2196	511
811	2198	509
812	2201	506
813	2203	503
814	2205	500
815	2208	497
816	2211	495
817	2213	492
818	2216	489
819	2219	487
820	2221	484
821	2224	481
822	2227	479
823	2229	476
824	2232	473
825	2235	470
826	2237	468
827	2240	465
828	2243	462
829	2246	460
830	2248	457
831	2251	454
832	2254	451
833	2256	449
834	2259	446
835	2261	443
836	2264	440
837	2267	438
838	2269	435
839	2272	432
840	2275	430
841	2277	427
842	2280	424
843	2282	421
844	2285	419
845	2287	416
846	2290	413
847	2293	411
848	2295	408
849	2298	405
850	2300	402
851	2303	400
852	2305	397
853	2308	394
854	2311	391
855	2313	389
856	2316	386
857	2319	383
858	2322	381
859	2324	378
860	2326	375
861	2329	372
862	2331	370
863	2333	367
864	2336	364
865	2338	361
866	2341	359
867	2343	356
868	2346	353
869	2348	350
870	2350	348
871	2353	345
872	2355	342
873	2358	339
874	2360	337
875	2363	334
876	2365	331
877	2368	329
878	2370	326
879	2373	323
880	2375	320
881	2378	318
882	2380	315
883	2383	312
884	2386	310
885	2388	307
886	2391	304
887	2393	301
888	2396	299
889	2398	296
890	2401	293
891	2404	291
892	2406	288
893	2409	285
894	2411	282
895	2414	280
896	2417	277
897	2420	274
898	2423	272
899	2425	269
900	2428	266
901	2430	264
902	2433	261
903	2435	258
904	2438	255
905	2441	253
906	2443	250
907	2446	247
908	2449	245
909	2451	242
910	2454	239
911	2456	237
912	2459	234
913	2461	231
914	2464	228
915	2467	226
916	2470	223
917	2472	220
918	2475	218
919	2477	215
920	2480	212
921	2483	210
922	2485	207
923	2488	204
924	2490	201
925	2493	199
926	2496	196
927	2498	193
928	2501	191
929	2504	188
930	2506	185
931	2508	183
932	2511	180
933	2514	177
934	2516	174
935	2519	172
936	2521	169
937	2524	166
938	2526	164
939	2529	161
940	2532	158
941	2534	156
942	2536	153
943	2539	150
944	2541	147
945	2544	145
946	2547	142
947	2549	139
948	2552	137
949	2554	134
950	2557	131
951	2559	129
952	2562	126
953	2565	123
954	2568	121
955	2570	118
956	2573	115
957	2575	112
958	2578	110
959	2580	107
960	2583	104
961	2585	102
962	2588	99
963	2590	96
964	2593	94
965	2596	91
966	2598	88
967	2601	85
968	2603	83
969	2605	80
970	2608	77
971	2610	75
972	2612	72
973	2615	69
974	2617	67
975	2620	64
976	2622	61
977	2625	59
978	2627	56
979	2630	53
980	2632	50
981	2634	48
982	2637	45
983	2639	42
984	2642	40
985	2644	37
986	2646	34
987	2649	32
988	2651	29
989	2653	26
990	2656	24
991	2659	21
992	2661	18
993	2664	16
994	2666	13
995	2669	10
996	2672	8
997	2674	5
998	2677	2
999	2679	0
